Date,Close
11/2/2005,2419.05
11/7/2005,2461.6
11/8/2005,2492.65
11/9/2005,2489.1
11/10/2005,2500.7
11/11/2005,2548.65
11/14/2005,2558.7
11/16/2005,2582.75
11/17/2005,2603.95
11/18/2005,2620.05
11/21/2005,2602.5
11/22/2005,2572.85
11/23/2005,2608.6
11/24/2005,2635
11/25/2005,2664.3
11/28/2005,2712
11/29/2005,2698.3
11/30/2005,2652.25
12/1/2005,2698.95
12/2/2005,2697.95
12/5/2005,2660.5
12/6/2005,2662.3
12/7/2005,2693
12/8/2005,2706.7
12/9/2005,2756.45
12/12/2005,2776.2
12/13/2005,2812.3
12/14/2005,2804.55
12/15/2005,2778.55
12/16/2005,2810.15
12/19/2005,2842.6
12/20/2005,2826.2
12/21/2005,2822.9
12/22/2005,2835.25
12/23/2005,2804.85
12/26/2005,2749.6
12/27/2005,2805.9
12/28/2005,2794.05
12/29/2005,2821.95
12/30/2005,2836.55
1/2/2006,2835.95
1/3/2006,2883.35
1/4/2006,2904.4
1/5/2006,2899.85
1/6/2006,2914
1/9/2006,2910.1
1/10/2006,2870.8
1/12/2006,2850.7
1/13/2006,2850.55
1/16/2006,2833.1
1/17/2006,2829.1
1/18/2006,2809.2
1/19/2006,2870.85
1/20/2006,2900.95
1/23/2006,2884.05
1/24/2006,2908
1/25/2006,2940.35
1/27/2006,2982.75
1/30/2006,2974.5
1/31/2006,3001.1
2/1/2006,2971.55
2/2/2006,2967.45
2/3/2006,2940.6
2/6/2006,3000.45
2/7/2006,3020.1
2/8/2006,3008.95
2/10/2006,3027.55
2/13/2006,3041.15
2/14/2006,3017.55
2/15/2006,3022.2
2/16/2006,3021.6
2/17/2006,2981.5
2/20/2006,3005.85
2/21/2006,3035.5
2/22/2006,3050.8
2/23/2006,3062.1
2/24/2006,3050.05
2/27/2006,3067.45
2/28/2006,3074.7
3/1/2006,3123.1
3/2/2006,3150.7
3/3/2006,3147.35
3/6/2006,3190.4
3/7/2006,3182.8
3/8/2006,3116.7
3/9/2006,3129.1
3/10/2006,3183.9
3/13/2006,3202.65
3/14/2006,3195.35
3/16/2006,3226.6
3/17/2006,3234.05
3/20/2006,3265.65
3/21/2006,3262.3
3/22/2006,3240.15
3/23/2006,3247.15
3/24/2006,3279.8
3/27/2006,3321.65
3/28/2006,3325
3/29/2006,3354.2
3/30/2006,3418.95
3/31/2006,3402.55
4/3/2006,3473.3
4/4/2006,3483.15
4/5/2006,3510.9
4/7/2006,3454.8
4/10/2006,3478.45
4/12/2006,3380
4/13/2006,3345.5
4/17/2006,3425.15
4/18/2006,3518.1
4/19/2006,3535.85
4/20/2006,3573.5
4/21/2006,3573.05
4/24/2006,3548.9
4/25/2006,3462.65
4/26/2006,3555.75
4/27/2006,3508.1
4/28/2006,3508.35
5/2/2006,3605.45
5/3/2006,3634.25
5/4/2006,3648.4
5/5/2006,3663.95
5/8/2006,3693.15
5/9/2006,3720.55
5/10/2006,3754.25
5/11/2006,3701.05
5/12/2006,3650.05
5/15/2006,3502.95
5/16/2006,3523.3
5/17/2006,3635.1
5/18/2006,3388.9
5/19/2006,3246.9
5/22/2006,3081.35
5/23/2006,3199.35
5/24/2006,3115.55
5/25/2006,3177.7
5/26/2006,3209.6
5/29/2006,3214.9
5/30/2006,3185.3
5/31/2006,3071.05
6/1/2006,2962.25
6/2/2006,3091.35
6/5/2006,3016.65
6/6/2006,2937.3
6/7/2006,2860.45
6/8/2006,2724.35
6/9/2006,2866.3
6/12/2006,2776.85
6/13/2006,2663.3
6/14/2006,2632.8
6/15/2006,2798.8
6/16/2006,2890.35
6/19/2006,2916.9
6/20/2006,2861.3
6/21/2006,2923.45
6/22/2006,2994.75
6/23/2006,3042.7
6/26/2006,2943.2
6/27/2006,2982.45
6/28/2006,2981.1
6/29/2006,2997.9
6/30/2006,3128.2
7/3/2006,3150.95
7/4/2006,3138.65
7/5/2006,3197.1
7/6/2006,3156.4
7/7/2006,3075.85
7/10/2006,3142
7/11/2006,3116.15
7/12/2006,3195.9
7/13/2006,3169.3
7/14/2006,3123.35
7/17/2006,3007.55
7/18/2006,2993.65
7/19/2006,2932.75
7/20/2006,3023.05
7/21/2006,2945
7/24/2006,2985.85
7/25/2006,3040.5
7/26/2006,3110.15
7/27/2006,3156.15
7/28/2006,3130.8
7/31/2006,3143.2
8/1/2006,3147.8
8/2/2006,3182.1
8/3/2006,3190
8/4/2006,3176.75
8/7/2006,3151.1
8/8/2006,3212.4
8/9/2006,3254.6
8/10/2006,3260.1
8/11/2006,3274.35
8/14/2006,3313.1
8/16/2006,3356.05
8/17/2006,3353.9
8/18/2006,3356.75
8/21/2006,3366
8/22/2006,3364.6
8/23/2006,3335.8
8/24/2006,3370.4
8/25/2006,3385.95
8/28/2006,3401.1
8/29/2006,3425.7
8/30/2006,3430.35
8/31/2006,3413.9
9/1/2006,3435.45
9/4/2006,3476.85
9/5/2006,3473.75
9/6/2006,3477.25
9/7/2006,3454.55
9/8/2006,3471.45
9/11/2006,3366.15
9/12/2006,3389.9
9/13/2006,3454.55
9/14/2006,3471.6
9/15/2006,3478.6
9/18/2006,3492.75
9/19/2006,3457.35
9/20/2006,3502.8
9/21/2006,3553.05
9/22/2006,3544.05
9/25/2006,3523.45
9/26/2006,3571.75
9/27/2006,3579.3
9/28/2006,3571.75
9/29/2006,3588.4
10/3/2006,3569.6
10/4/2006,3515.35
10/5/2006,3564.9
10/6/2006,3569.7
10/9/2006,3567.15
10/10/2006,3571.05
10/11/2006,3558.55
10/12/2006,3621.05
10/13/2006,3676.05
10/16/2006,3723.95
10/17/2006,3715
10/18/2006,3710.65
10/19/2006,3677.8
10/20/2006,3676.85
10/23/2006,3657.3
10/26/2006,3677.55
10/27/2006,3739.35
10/30/2006,3769.1
10/31/2006,3744.1
11/1/2006,3767.05
11/2/2006,3791.2
11/3/2006,3805.35
11/6/2006,3809.25
11/7/2006,3798.75
11/8/2006,3777.3
11/9/2006,3796.4
11/10/2006,3834.75
11/13/2006,3858.75
11/14/2006,3865.9
11/15/2006,3876.3
11/16/2006,3876.85
11/17/2006,3852.8
11/20/2006,3856.15
11/21/2006,3918.25
11/22/2006,3954.75
11/23/2006,3945.45
11/24/2006,3950.85
11/27/2006,3968.9
11/28/2006,3921.75
11/29/2006,3928.2
11/30/2006,3954.5
12/1/2006,3997.6
12/4/2006,4001
12/5/2006,4015.75
12/6/2006,4015.95
12/7/2006,4015.35
12/8/2006,3962
12/11/2006,3849.5
12/12/2006,3716.9
12/13/2006,3765.2
12/14/2006,3843.05
12/15/2006,3888.65
12/18/2006,3928.75
12/19/2006,3832
12/20/2006,3815.55
12/21/2006,3833.5
12/22/2006,3871.15
12/26/2006,3940.5
12/27/2006,3974.25
12/28/2006,3970.55
12/29/2006,3966.4
1/2/2007,4007.4
1/3/2007,4024.05
1/4/2007,3982.9
1/5/2007,3985.8
1/8/2007,3929.8
1/9/2007,3920
1/10/2007,3854.3
1/11/2007,3950.45
1/12/2007,4056.35
1/15/2007,4077.15
1/16/2007,4085.15
1/17/2007,4076.35
1/18/2007,4112.15
1/19/2007,4090.5
1/22/2007,4101.9
1/23/2007,4058.8
1/24/2007,4096.15
1/25/2007,4143.55
1/29/2007,4120.6
1/31/2007,4082.7
2/1/2007,4137.2
2/2/2007,4183.5
2/5/2007,4215.35
2/6/2007,4195.9
2/7/2007,4224.25
2/8/2007,4223.4
2/9/2007,4187.4
2/12/2007,4058.3
2/13/2007,4044.55
2/14/2007,4047.1
2/15/2007,4146.2
2/19/2007,4164.55
2/20/2007,4106.95
2/21/2007,4096.2
2/22/2007,4040
2/23/2007,3938.95
2/26/2007,3942
2/27/2007,3893.9
2/28/2007,3745.3
3/1/2007,3811.2
3/2/2007,3782.15
3/5/2007,3576.5
3/6/2007,3655.65
3/7/2007,3626.85
3/8/2007,3761.65
3/9/2007,3718
3/12/2007,3734.6
3/13/2007,3754.65
3/14/2007,3641.1
3/15/2007,3643.6
3/16/2007,3608.55
3/19/2007,3678.9
3/20/2007,3697.6
3/21/2007,3764.55
3/22/2007,3875.9
3/23/2007,3861.05
3/26/2007,3819.95
3/28/2007,3761.1
3/29/2007,3798.1
3/30/2007,3821.55
4/2/2007,3633.6
4/3/2007,3690.65
4/4/2007,3733.25
4/5/2007,3752
4/9/2007,3843.5
4/10/2007,3848.15
4/11/2007,3862.65
4/12/2007,3829.85
4/13/2007,3917.35
4/16/2007,4013.35
4/17/2007,3984.95
4/18/2007,4011.6
4/19/2007,3997.65
4/20/2007,4083.55
4/23/2007,4085.1
4/24/2007,4141.8
4/25/2007,4167.3
4/26/2007,4177.85
4/27/2007,4083.5
4/30/2007,4087.9
5/3/2007,4150.85
5/4/2007,4117.35
5/7/2007,4111.15
5/8/2007,4077
5/9/2007,4079.3
5/10/2007,4066.8
5/11/2007,4076.65
5/14/2007,4134.3
5/15/2007,4120.3
5/16/2007,4170.95
5/17/2007,4219.55
5/18/2007,4214.5
5/21/2007,4260.9
5/22/2007,4278.1
5/23/2007,4246.2
5/24/2007,4204.9
5/25/2007,4248.15
5/28/2007,4256.55
5/29/2007,4293.25
5/30/2007,4249.65
5/31/2007,4295.8
6/1/2007,4297.05
6/4/2007,4267.05
6/5/2007,4284.65
6/6/2007,4198.25
6/7/2007,4179.5
6/8/2007,4145
6/11/2007,4145.6
6/12/2007,4155.2
6/13/2007,4113.05
6/14/2007,4170
6/15/2007,4171.45
6/18/2007,4147.1
6/19/2007,4214.3
6/20/2007,4248.65
6/21/2007,4267.4
6/22/2007,4252.05
6/25/2007,4259.4
6/26/2007,4285.7
6/27/2007,4263.95
6/28/2007,4282
6/29/2007,4318.3
7/2/2007,4313.75
7/3/2007,4357.55
7/4/2007,4359.3
7/5/2007,4353.95
7/6/2007,4384.85
7/9/2007,4419.4
7/10/2007,4406.05
7/11/2007,4387.15
7/12/2007,4446.15
7/13/2007,4504.55
7/16/2007,4512.15
7/17/2007,4496.75
7/18/2007,4499.55
7/19/2007,4562.1
7/20/2007,4566.05
7/23/2007,4619.35
7/24/2007,4620.75
7/25/2007,4588.7
7/26/2007,4619.8
7/27/2007,4445.2
7/30/2007,4440.05
7/31/2007,4528.85
8/1/2007,4345.85
8/2/2007,4356.35
8/3/2007,4401.55
8/6/2007,4339.5
8/7/2007,4356.35
8/8/2007,4462.1
8/9/2007,4403.2
8/10/2007,4333.35
8/13/2007,4373.65
8/14/2007,4370.2
8/16/2007,4178.6
8/17/2007,4108.05
8/20/2007,4209.05
8/21/2007,4074.9
8/22/2007,4153.15
8/23/2007,4114.95
8/24/2007,4190.15
8/27/2007,4302.6
8/28/2007,4320.7
8/29/2007,4359.3
8/30/2007,4412.3
8/31/2007,4464
9/3/2007,4474.75
9/4/2007,4479.25
9/6/2007,4518.6
9/7/2007,4509.5
9/10/2007,4507.85
9/11/2007,4497.05
9/12/2007,4496.85
9/13/2007,4528.95
9/14/2007,4518
9/17/2007,4494.65
9/18/2007,4546.2
9/19/2007,4732.35
9/20/2007,4747.55
9/21/2007,4837.55
9/24/2007,4932.2
9/25/2007,4938.85
9/26/2007,4940.5
9/27/2007,5000.55
9/28/2007,5021.35
10/1/2007,5068.95
10/3/2007,5210.8
10/4/2007,5208.65
10/5/2007,5185.85
10/8/2007,5085.1
10/9/2007,5327.25
10/10/2007,5441.45
10/11/2007,5524.85
10/12/2007,5428.25
10/15/2007,5670.4
10/16/2007,5668.05
10/17/2007,5559.3
10/18/2007,5351
10/19/2007,5215.3
10/22/2007,5184
10/23/2007,5473.7
10/24/2007,5496.15
10/25/2007,5568.95
10/26/2007,5702.3
10/29/2007,5905.9
10/30/2007,5868.75
10/31/2007,5900.65
11/1/2007,5866.45
11/2/2007,5932.4
11/5/2007,5847.3
11/6/2007,5786.5
11/7/2007,5782.35
11/8/2007,5698.75
11/9/2007,5663.25
11/12/2007,5617.1
11/13/2007,5695.4
11/14/2007,5937.9
11/15/2007,5912.1
11/16/2007,5906.85
11/19/2007,5907.65
11/20/2007,5780.9
11/21/2007,5561.05
11/22/2007,5519.35
11/23/2007,5608.6
11/26/2007,5731.7
11/27/2007,5698.15
11/28/2007,5617.55
11/29/2007,5634.6
11/30/2007,5762.75
12/3/2007,5865
12/4/2007,5858.35
12/5/2007,5940
12/6/2007,5954.7
12/7/2007,5974.3
12/10/2007,5960.6
12/11/2007,6097.25
12/12/2007,6159.3
12/13/2007,6058.1
12/14/2007,6047.7
12/17/2007,5777
12/19/2007,5751.15
12/20/2007,5766.5
12/24/2007,5985.1
12/26/2007,6070.75
12/27/2007,6081.5
12/28/2007,6079.7
12/31/2007,6138.6
1/1/2008,6144.35
1/2/2008,6179.4
1/3/2008,6178.55
1/4/2008,6274.3
1/7/2008,6279.1
1/8/2008,6287.85
1/9/2008,6272
1/10/2008,6156.95
1/11/2008,6200.1
1/14/2008,6206.8
1/15/2008,6074.25
1/16/2008,5935.75
1/17/2008,5913.2
1/18/2008,5705.3
1/21/2008,5208.8
1/22/2008,4899.3
1/23/2008,5203.4
1/24/2008,5033.45
1/25/2008,5383.35
1/28/2008,5274.1
1/29/2008,5280.8
1/30/2008,5167.6
1/31/2008,5137.45
2/1/2008,5317.25
2/4/2008,5463.5
2/5/2008,5483.9
2/6/2008,5322.55
2/7/2008,5133.25
2/8/2008,5120.35
2/11/2008,4857
2/12/2008,4838.25
2/13/2008,4929.45
2/14/2008,5202
2/15/2008,5302.9
2/18/2008,5276.9
2/19/2008,5280.8
2/20/2008,5154.45
2/21/2008,5191.8
2/22/2008,5110.75
2/25/2008,5200.7
2/26/2008,5270.05
2/27/2008,5268.4
2/28/2008,5285.1
2/29/2008,5223.5
3/3/2008,4953
3/4/2008,4864.25
3/5/2008,4921.4
3/7/2008,4771.6
3/10/2008,4800.4
3/11/2008,4865.9
3/12/2008,4872
3/13/2008,4623.6
3/14/2008,4745.8
3/17/2008,4503.1
3/18/2008,4533
3/19/2008,4573.95
3/24/2008,4609.85
3/25/2008,4877.5
3/26/2008,4828.85
3/27/2008,4830.25
3/31/2008,4734.5
4/1/2008,4739.55
4/2/2008,4754.2
4/3/2008,4771.6
4/4/2008,4647
4/7/2008,4761.2
4/8/2008,4709.65
4/9/2008,4747.05
4/10/2008,4733
4/11/2008,4777.8
4/14/2008,4777.8
4/15/2008,4879.65
4/16/2008,4887.3
4/21/2008,5037
4/22/2008,5049.3
4/23/2008,5022.8
4/24/2008,4999.85
4/25/2008,5111.7
4/28/2008,5089.65
4/29/2008,5195.5
4/30/2008,5165.9
5/2/2008,5228.2
5/5/2008,5192.25
5/6/2008,5144.65
5/7/2008,5135.5
5/8/2008,5081.7
5/9/2008,4982.6
5/12/2008,5012.65
5/13/2008,4957.8
5/14/2008,5011.75
5/15/2008,5115.25
5/19/2008,5157.7
5/20/2008,5104.95
5/21/2008,5117.65
5/22/2008,5025.45
5/23/2008,4946.55
5/26/2008,4875.05
5/27/2008,4859.8
5/28/2008,4918.35
5/29/2008,4835.3
6/2/2008,4739.6
6/3/2008,4715.9
6/4/2008,4585.6
6/5/2008,4676.95
6/6/2008,4627.8
6/9/2008,4500.95
6/10/2008,4449.8
6/11/2008,4523.6
6/12/2008,4539.35
6/16/2008,4572.5
6/17/2008,4653
6/18/2008,4582.4
6/19/2008,4504.25
6/23/2008,4266.4
6/24/2008,4191.1
6/25/2008,4252.65
6/26/2008,4315.85
6/30/2008,4040.55
7/1/2008,3896.75
7/2/2008,4093.35
7/3/2008,3925.75
7/8/2008,3988.55
7/10/2008,4162.2
7/14/2008,4039.7
7/15/2008,3861.1
7/16/2008,3816.7
7/17/2008,3947.2
7/21/2008,4159.5
7/22/2008,4240.1
7/23/2008,4476.8
7/24/2008,4433.55
7/28/2008,4332.1
7/29/2008,4189.85
7/30/2008,4313.55
7/31/2008,4332.95
8/1/2008,4413.55
8/4/2008,4395.35
8/5/2008,4502.85
8/6/2008,4517.55
8/7/2008,4523.85
8/11/2008,4620.4
8/12/2008,4552.25
8/13/2008,4529.05
8/18/2008,4393.05
8/19/2008,4368.25
8/20/2008,4415.75
8/21/2008,4283.85
8/25/2008,4335.35
8/26/2008,4337.5
8/27/2008,4292.1
8/28/2008,4214
8/29/2008,4360
9/1/2008,4348.65
9/3/2008,4504
9/4/2008,4447.75
9/5/2008,4352.3
9/8/2008,4482.3
9/9/2008,4468.7
9/10/2008,4400.25
9/11/2008,4290.3
9/15/2008,4072.9
9/16/2008,4074.9
9/17/2008,4008.25
9/18/2008,4038.15
9/22/2008,4223.05
9/23/2008,4126.9
9/24/2008,4161.25
9/25/2008,4110.55
9/29/2008,3850.05
9/30/2008,3921.2
10/2/2008,3950.75
10/3/2008,3818.3
10/6/2008,3602.35
10/7/2008,3606.6
10/8/2008,3513.65
10/10/2008,3279.95
10/13/2008,3490.7
10/14/2008,3518.65
10/15/2008,3338.4
10/16/2008,3269.3
10/17/2008,3074.35
10/20/2008,3122.8
10/21/2008,3234.9
10/22/2008,3065.15
10/23/2008,2943.15
10/28/2008,2684.6
10/30/2008,2697.05
10/31/2008,2885.6
11/3/2008,3043.85
11/4/2008,3142.1
11/5/2008,2994.95
11/6/2008,2892.65
11/7/2008,2973
11/10/2008,3148.25
11/11/2008,2938.65
11/13/2008,2848.45
11/17/2008,2799.55
11/18/2008,2683.15
11/19/2008,2635
11/20/2008,2553.15
11/24/2008,2708.25
11/25/2008,2654
11/27/2008,2752.25
12/1/2008,2682.9
12/2/2008,2657.8
12/3/2008,2656.45
12/4/2008,2788
12/5/2008,2714.4
12/8/2008,2784
12/9/2008,2784
12/10/2008,2928.25
12/11/2008,2920.15
12/12/2008,2921.35
12/15/2008,2981.2
12/16/2008,3041.75
12/17/2008,2954.35
12/18/2008,3060.75
12/19/2008,3077.5
12/22/2008,3039.3
12/23/2008,2968.65
12/24/2008,2916.85
12/26/2008,2857.25
12/29/2008,2922.2
12/30/2008,2979.5
12/31/2008,2959.15
1/1/2009,3033.45
1/2/2009,3046.75
1/5/2009,3121.45
1/6/2009,3112.8
1/7/2009,2920.4
1/9/2009,2873
1/12/2009,2773.1
1/13/2009,2744.95
1/14/2009,2835.3
1/15/2009,2736.7
1/16/2009,2828.45
1/19/2009,2846.2
1/20/2009,2796.6
1/21/2009,2706.15
1/22/2009,2713.8
1/23/2009,2678.55
1/27/2009,2771.35
1/28/2009,2849.5
1/29/2009,2823.95
1/30/2009,2874.8
2/2/2009,2766.65
2/3/2009,2783.9
2/4/2009,2803.05
2/5/2009,2780.05
2/6/2009,2843.1
2/9/2009,2919.9
2/10/2009,2934.5
2/11/2009,2925.7
2/12/2009,2893.05
2/13/2009,2948.35
2/16/2009,2848.5
2/17/2009,2770.5
2/18/2009,2776.15
2/19/2009,2789.35
2/20/2009,2736.45
2/24/2009,2733.9
2/25/2009,2762.5
2/26/2009,2785.65
2/27/2009,2763.65
3/2/2009,2674.6
3/3/2009,2622.4
3/4/2009,2645.2
3/5/2009,2576.7
3/6/2009,2620.15
3/9/2009,2573.15
3/12/2009,2617.45
3/13/2009,2719.25
3/16/2009,2777.25
3/17/2009,2757.45
3/18/2009,2794.7
3/19/2009,2807.15
3/20/2009,2807.05
3/23/2009,2939.9
3/24/2009,2938.7
3/25/2009,2984.35
3/26/2009,3082.25
3/27/2009,3108.65
3/30/2009,2978.15
3/31/2009,3020.95
4/1/2009,3060.35
4/2/2009,3211.05
4/6/2009,3256.6
4/8/2009,3342.95
4/9/2009,3342.05
4/13/2009,3382.6
4/15/2009,3484.15
4/16/2009,3369.5
4/17/2009,3384.4
4/20/2009,3377.1
4/21/2009,3365.3
4/22/2009,3330.3
4/23/2009,3423.7
4/24/2009,3480.75
4/27/2009,3470
4/28/2009,3362.35
4/29/2009,3473.95
5/4/2009,3654
5/5/2009,3661.9
5/6/2009,3625.05
5/7/2009,3683.9
5/8/2009,3620.7
5/11/2009,3554.6
5/12/2009,3681.1
5/13/2009,3635.25
5/14/2009,3593.45
5/15/2009,3671.65
5/18/2009,4323.15
5/19/2009,4318.45
5/20/2009,4270.3
5/21/2009,4210.9
5/22/2009,4238.5
5/25/2009,4237.55
5/26/2009,4116.7
5/27/2009,4276.05
5/28/2009,4337.1
5/29/2009,4448.95
6/1/2009,4529.9
6/2/2009,4525.25
6/3/2009,4530.7
6/4/2009,4572.65
6/5/2009,4586.9
6/8/2009,4429.9
6/9/2009,4550.95
6/10/2009,4655.25
6/11/2009,4637.7
6/12/2009,4583.4
6/15/2009,4484
6/16/2009,4517.8
6/17/2009,4356.15
6/18/2009,4251.4
6/19/2009,4313.6
6/22/2009,4235.25
6/23/2009,4247
6/24/2009,4292.95
6/25/2009,4241.85
6/26/2009,4375.5
6/29/2009,4390.95
6/30/2009,4291.1
7/1/2009,4340.9
7/2/2009,4348.85
7/3/2009,4424.25
7/6/2009,4165.7
7/7/2009,4202.15
7/8/2009,4078.9
7/9/2009,4080.95
7/10/2009,4003.9
7/13/2009,3974.05
7/14/2009,4111.4
7/15/2009,4233.5
7/16/2009,4231.4
7/17/2009,4374.95
7/20/2009,4502.25
7/21/2009,4469.1
7/22/2009,4398.9
7/23/2009,4523.75
7/24/2009,4568.55
7/27/2009,4572.3
7/28/2009,4564.1
7/29/2009,4513.5
7/30/2009,4571.45
7/31/2009,4636.45
8/3/2009,4711.4
8/4/2009,4680.5
8/5/2009,4694.15
8/6/2009,4585.5
8/7/2009,4481.4
8/10/2009,4437.65
8/11/2009,4471.35
8/12/2009,4457.5
8/13/2009,4605
8/14/2009,4580.05
8/17/2009,4387.9
8/18/2009,4458.9
8/19/2009,4394.1
8/20/2009,4453.45
8/21/2009,4528.8
8/24/2009,4642.8
8/25/2009,4659.35
8/26/2009,4680.85
8/27/2009,4688.2
8/28/2009,4732.35
8/31/2009,4662.1
9/1/2009,4625.35
9/2/2009,4608.35
9/3/2009,4593.55
9/4/2009,4680.4
9/7/2009,4782.9
9/8/2009,4805.25
9/9/2009,4814.25
9/10/2009,4819.4
9/11/2009,4829.55
9/14/2009,4808.6
9/15/2009,4892.1
9/16/2009,4958.4
9/17/2009,4965.55
9/18/2009,4976.05
9/22/2009,5020.2
9/23/2009,4969.95
9/24/2009,4986.55
9/25/2009,4958.95
9/29/2009,5006.85
9/30/2009,5083.95
10/1/2009,5083.4
10/5/2009,5003.2
10/6/2009,5027.4
10/7/2009,4985.75
10/8/2009,5002.25
10/9/2009,4945.2
10/12/2009,5054.25
10/14/2009,5118.2
10/15/2009,5108.85
10/16/2009,5142.15
10/20/2009,5114.45
10/21/2009,5063.6
10/22/2009,4988.6
10/23/2009,4997.05
10/26/2009,4970.9
10/27/2009,4846.7
10/28/2009,4826.15
10/29/2009,4750.55
10/30/2009,4711.7
11/3/2009,4563.9
11/4/2009,4710.8
11/5/2009,4765.55
11/6/2009,4796.15
11/9/2009,4898.4
11/10/2009,4881.7
11/11/2009,5003.95
11/12/2009,4952.65
11/13/2009,4998.95
11/16/2009,5058.05
11/17/2009,5062.25
11/18/2009,5054.7
11/19/2009,4989
11/20/2009,5052.45
11/23/2009,5103.55
11/24/2009,5090.55
11/25/2009,5108.15
11/26/2009,5005.55
11/27/2009,4941.75
11/30/2009,5032.7
12/1/2009,5122
12/2/2009,5123.25
12/3/2009,5131.7
12/4/2009,5108.9
12/7/2009,5066.7
12/8/2009,5147.95
12/9/2009,5112
12/10/2009,5134.65
12/11/2009,5117.3
12/14/2009,5105.7
12/15/2009,5033.05
12/16/2009,5042.05
12/17/2009,5041.75
12/18/2009,4987.7
12/21/2009,4952.6
12/22/2009,4985.85
12/23/2009,5144.6
12/24/2009,5178.4
12/29/2009,5187.95
12/30/2009,5169.45
12/31/2009,5201.05
1/4/2010,5232.2
1/5/2010,5277.9
1/6/2010,5281.8
1/7/2010,5263.1
1/8/2010,5244.75
1/11/2010,5249.4
1/12/2010,5210.4
1/13/2010,5233.95
1/14/2010,5259.9
1/15/2010,5252.2
1/18/2010,5274.85
1/19/2010,5225.65
1/20/2010,5221.7
1/21/2010,5094.15
1/22/2010,5036
1/25/2010,5007.9
1/27/2010,4853.1
1/28/2010,4867.25
1/29/2010,4882.05
2/1/2010,4899.7
2/2/2010,4830.1
2/3/2010,4931.85
2/4/2010,4845.35
2/5/2010,4718.65
2/8/2010,4760.4
2/9/2010,4792.65
2/10/2010,4757.2
2/11/2010,4826.85
2/15/2010,4801.95
2/16/2010,4855.75
2/17/2010,4914
2/18/2010,4887.75
2/19/2010,4844.9
2/22/2010,4856.4
2/23/2010,4870.05
2/24/2010,4858.6
2/25/2010,4859.75
2/26/2010,4922.3
3/2/2010,5017
3/3/2010,5088.1
3/4/2010,5080.25
3/5/2010,5088.7
3/8/2010,5124
3/9/2010,5101.5
3/10/2010,5116.25
3/11/2010,5133.4
3/12/2010,5137
3/15/2010,5128.9
3/16/2010,5198.1
3/17/2010,5231.9
3/18/2010,5245.9
3/19/2010,5262.8
3/22/2010,5205.2
3/23/2010,5225.3
3/25/2010,5260.4
3/26/2010,5282
3/29/2010,5302.85
3/30/2010,5262.45
3/31/2010,5249.1
4/1/2010,5290.5
4/5/2010,5368.4
4/6/2010,5366
4/7/2010,5374.65
4/8/2010,5304.45
4/9/2010,5361.75
4/12/2010,5339.7
4/13/2010,5322.95
4/15/2010,5273.6
4/16/2010,5262.6
4/19/2010,5203.65
4/20/2010,5230.1
4/21/2010,5244.9
4/22/2010,5269.35
4/23/2010,5304.1
4/26/2010,5322.45
4/27/2010,5308.35
4/28/2010,5215.45
4/29/2010,5254.15
4/30/2010,5278
5/3/2010,5222.75
5/4/2010,5148.5
5/5/2010,5124.9
5/6/2010,5090.85
5/7/2010,5018.05
5/10/2010,5193.6
5/11/2010,5136.15
5/12/2010,5156.65
5/13/2010,5178.9
5/14/2010,5093.5
5/17/2010,5059.9
5/18/2010,5066.2
5/19/2010,4919.65
5/20/2010,4947.6
5/21/2010,4931.15
5/24/2010,4943.95
5/25/2010,4806.75
5/26/2010,4917.4
5/27/2010,5003.1
5/28/2010,5066.55
5/31/2010,5086.3
6/1/2010,4970.2
6/2/2010,5019.85
6/3/2010,5110.5
6/4/2010,5135.5
6/7/2010,5034
6/8/2010,4987.1
6/9/2010,5000.3
6/10/2010,5078.6
6/11/2010,5119.35
6/14/2010,5197.7
6/15/2010,5222.35
6/16/2010,5233.35
6/17/2010,5274.85
6/18/2010,5262.6
6/21/2010,5353.3
6/22/2010,5316.55
6/23/2010,5323.15
6/24/2010,5320.6
6/25/2010,5269.05
6/28/2010,5333.5
6/29/2010,5256.15
6/30/2010,5312.5
7/1/2010,5251.4
7/2/2010,5237.1
7/5/2010,5235.9
7/6/2010,5289.05
7/7/2010,5241.1
7/8/2010,5296.85
7/9/2010,5352.45
7/12/2010,5383
7/13/2010,5400.65
7/14/2010,5386.15
7/15/2010,5378.75
7/16/2010,5393.9
7/19/2010,5386.45
7/20/2010,5368
7/21/2010,5399.35
7/22/2010,5441.95
7/23/2010,5449.1
7/26/2010,5418.6
7/27/2010,5430.6
7/28/2010,5397.55
7/29/2010,5408.9
7/30/2010,5367.6
8/2/2010,5431.65
8/3/2010,5439.55
8/4/2010,5467.85
8/5/2010,5447.1
8/6/2010,5439.25
8/9/2010,5486.15
8/10/2010,5460.7
8/11/2010,5420.6
8/12/2010,5416.45
8/13/2010,5452.1
8/16/2010,5418.3
8/17/2010,5414.15
8/18/2010,5479.15
8/19/2010,5540.2
8/20/2010,5530.65
8/23/2010,5543.5
8/24/2010,5505.1
8/25/2010,5462.35
8/26/2010,5477.9
8/27/2010,5408.7
8/30/2010,5415.45
8/31/2010,5402.4
9/1/2010,5471.85
9/2/2010,5486.15
9/3/2010,5479.4
9/6/2010,5576.95
9/7/2010,5604
9/8/2010,5607.85
9/9/2010,5640.05
9/13/2010,5760
9/14/2010,5795.55
9/15/2010,5860.95
9/16/2010,5828.7
